ORF,plate,date,row,col,distance
YOR202W,1,11/29/11,6,24,12.7989
YOR202W,12,12/09/11,16,24,12.7951
YOR202W,2,11/29/11,1,5,12.7924
YOR202W,S2,12/11/11,1,15,12.7882
YOR202W,TS4-RT,12/02/11,1,7,12.7837
YOR202W,3,11/19/11,1,11,12.7835
YOR202W,add1,4/26/12,9,24,12.7831
YOR202W,4,11/29/11,1,20,12.7816
YOR202W,14,12/11/11,16,13,12.7747
YOR202W,TS3-37,12/02/11,1,15,12.7740
YOR202W,10,12/10/11,1,20,12.7728
YOR202W,S1,11/19/11,5,5,12.7719
YOR202W,6,11/30/11,1,4,12.7674
YOR202W,8,11/30/11,7,24,12.7661
YOR202W,TS2-37,12/01/11,1,2,12.7640
YOR202W,7,11/30/11,1,22,12.7521
YOR202W,14,12/11/11,12,1,12.7369
YOR202W,2,11/29/11,12,1,12.7282
YOR202W,10,12/10/11,16,13,12.7269
YOR202W,1,11/29/11,3,1,12.7215
YOR202W,12,12/09/11,13,24,12.7089
YOR202W,rmkDM,06/19/12,16,19,12.7080
YOR202W,TS2-37,12/01/11,16,23,12.7060
YOR202W,rmkDM,06/19/12,8,24,12.7038
YOR202W,TS2-RT,12/01/11,16,9,12.7030
YOR202W,TS2-37,12/01/11,11,24,12.7014
YOR202W,6,11/30/11,16,23,12.6895
YOR202W,1,11/29/11,16,4,12.6889
YOR202W,11,12/10/11,1,22,12.6851
YOR202W,14,12/11/11,1,23,12.6831
YOR202W,6,11/30/11,1,14,12.6830
YOR202W,12,12/09/11,16,6,12.6774
YOR202W,8,11/30/11,3,1,12.6717
YOR202W,TS3-37,12/02/11,16,24,12.6666
YOR202W,5,11/30/11,3,24,12.6604
YOR202W,1,11/29/11,1,5,12.6544
YOR202W,11,12/10/11,16,13,12.6524
YOR202W,11,12/10/11,5,24,12.6517
YOR202W,TS2-37,12/01/11,12,1,12.6490
YOR202W,4,11/29/11,11,24,12.6462
YOR202W,5,11/30/11,13,24,12.6405
YOR202W,11,12/10/11,11,24,12.6386
YOR202W,5,11/30/11,7,24,12.6363
YOR202W,TS2-37,12/01/11,6,1,12.6340
YOR202W,14,12/11/11,16,14,12.6326
YOR202W,S2,12/11/11,5,24,12.6131
YOR202W,8,11/30/11,16,21,12.6048
YOR202W,S2,12/11/11,7,24,12.6002
YOR202W,S1,11/19/11,1,14,12.5947
YOR202W,12,12/09/11,3,24,12.5927
YOR202W,rmkDM,06/19/12,14,24,12.5917
YOR202W,2,11/29/11,14,24,12.5912
YOR202W,14,12/11/11,1,15,12.5769
YOR202W,S1,11/19/11,8,15,12.5696
YOR202W,3,11/19/11,16,4,12.5680
YOR202W,8,11/30/11,1,23,12.5667
YOR202W,TS3-RT,12/02/11,16,4,12.5654
YOR202W,2,11/29/11,11,24,12.5643
YOR202W,13,12/11/11,8,1,12.5495
YOR202W,TS3-37,12/02/11,1,13,12.5480
YOR202W,5,11/30/11,10,24,12.5464
YOR202W,TS1-37,12/01/11,1,9,12.5392
YOR202W,14,12/11/11,14,24,12.5352
YOR202W,TS1-37,12/01/11,16,22,12.5349
YOR202W,8,11/30/11,8,1,12.5343
YOR202W,TS4-37,12/02/11,1,20,12.5333
YOR202W,S1,11/19/11,9,24,12.5294
YOR202W,S1,11/19/11,8,8,12.5225
YOR202W,10,12/10/11,1,6,12.5099
YOR202W,5,11/30/11,8,24,12.5071
YOR202W,TS2-37,12/01/11,1,18,12.4979
YOR202W,10,12/10/11,1,11,12.4890
YOR202W,TS2-37,12/01/11,1,19,12.4626
YOR202W,add4,4/26/12,1,15,12.4542
YOR202W,13,12/11/11,15,24,12.4520
YOR202W,TS4-RT,12/02/11,8,1,12.4498
YOR202W,11,12/10/11,1,12,12.4497
YOR202W,14,12/11/11,16,10,12.4455
YOR202W,TS2-37,12/01/11,12,24,12.4420
YOR202W,11,12/10/11,1,3,12.4256
YOR202W,14,12/11/11,11,24,12.4159
YOR202W,rmkDM,06/19/12,16,18,12.4140
YOR202W,5,11/30/11,16,17,12.4078
YOR202W,13,12/11/11,4,24,12.4011
YOR202W,5,11/30/11,1,20,12.3845
YOR202W,13,12/11/11,1,13,12.3809
YOR202W,13,12/11/11,16,23,12.3803
YOR202W,12,12/09/11,12,24,12.3624
YOR202W,13,12/11/11,11,1,12.3623
YOR202W,14,12/11/11,1,18,12.3549
YOR202W,3,11/19/11,1,5,12.3480
YOR202W,TS2-37,12/01/11,16,18,12.3440
YOR202W,14,12/11/11,8,24,12.3354
YOR202W,13,12/11/11,2,24,12.3317
YOR202W,13,12/11/11,8,24,12.3253
YOR202W,rmkDM,06/19/12,16,21,12.3152
YOR202W,TS4-RT,12/02/11,1,11,12.3151
YOR202W,13,12/11/11,16,8,12.3073
YOR202W,rmkDM,06/19/12,10,24,12.2986
YOR202W,TS2-37,12/01/11,1,15,12.2785
YOR202W,12,12/09/11,11,24,12.2775
YOR202W,10,12/10/11,1,14,12.2695
YOR202W,7,11/30/11,16,7,12.2692
YOR202W,12,12/09/11,7,24,12.2563
YOR202W,TS2-RT,12/01/11,1,23,12.2201
YOR202W,6,11/30/11,5,24,12.1657
YOR202W,14,12/11/11,5,24,12.1591
YOR202W,S2,12/11/11,1,12,12.1421
YOR202W,14,12/11/11,1,14,12.1285
YOR202W,rmkDM,06/19/12,16,20,12.1152
YOR202W,5,11/30/11,12,24,12.1086
YOR202W,2,11/29/11,1,23,12.1056
YOR202W,TS2-37,12/01/11,1,9,12.1004
YOR202W,6,11/30/11,3,24,12.0998
YOR202W,7,11/30/11,1,13,12.0847
YOR202W,TS2-RT,12/01/11,16,11,12.0837
YOR202W,5,11/30/11,1,22,12.0677
YOR202W,7,11/30/11,1,16,12.0647
YOR202W,1,11/29/11,7,1,12.0617
YOR202W,11,12/10/11,3,24,12.0613
YOR202W,5,11/30/11,1,18,12.0591
YOR202W,13,12/11/11,16,5,12.0526
YOR202W,13,12/11/11,1,20,11.9784
YOR202W,9,12/09/11,1,23,11.9597
YOR202W,14,12/11/11,1,5,11.9496
YOR202W,9,12/09/11,1,2,11.9213
YOR202W,13,12/11/11,3,24,11.9055
YOR202W,TS4-RT,12/02/11,1,17,11.9005
YOR202W,3,11/19/11,16,22,11.8949
YOR202W,14,12/11/11,7,24,11.8725
YOR202W,13,12/11/11,11,24,11.8020
YOR202W,TS3-37,12/02/11,1,20,11.6940
YOR202W,13,12/11/11,13,24,11.6876
YOR202W,14,12/11/11,6,24,11.4321
