ORF,plate,date,row,col,distance
YOR202W,14,12/11/11,16,17,120.6582
YOR202W,3,11/19/11,1,22,120.6513
YOR202W,11,12/10/11,1,8,120.6440
YOR202W,TS2-RT,12/01/11,16,18,120.6180
YOR202W,8,11/30/11,1,22,120.6076
YOR202W,S2,12/11/11,3,24,120.5703
YOR202W,TS1-RT,12/01/11,16,10,120.5568
YOR202W,4,11/29/11,5,24,120.5203
YOR202W,2,11/29/11,4,1,120.5020
YOR202W,TS1-RT,12/01/11,16,18,120.5007
YOR202W,TS4-37,12/02/11,1,13,120.4627
YOR202W,8,11/30/11,1,15,120.4389
YOR202W,TS4-RT,12/02/11,9,1,120.4183
YOR202W,rmkDM,06/19/12,16,13,120.4094
YOR202W,9,12/09/11,14,24,120.4075
YOR202W,6,11/30/11,1,16,120.3806
YOR202W,TS3-RT,12/02/11,7,24,120.3754
YOR202W,2,11/29/11,8,24,120.3307
YOR202W,10,12/10/11,16,15,120.3298
YOR202W,1,11/29/11,12,1,120.2917
YOR202W,8,11/30/11,1,6,120.2366
YOR202W,4,11/29/11,7,1,120.2159
YOR202W,9,12/09/11,1,18,120.1931
YOR202W,S2,12/11/11,16,14,120.1425
YOR202W,1,11/29/11,10,1,120.1275
YOR202W,14,12/11/11,4,24,120.1016
YOR202W,TS2-RT,12/01/11,16,23,120.0912
YOR202W,TS4-RT,12/02/11,16,4,120.0170
YOR202W,5,11/30/11,12,24,119.9750
YOR202W,4,11/29/11,1,4,119.9718
YOR202W,TS3-RT,12/02/11,13,24,119.9498
YOR202W,7,11/30/11,1,1,119.9453
YOR202W,4,11/29/11,7,24,119.9433
YOR202W,13,12/11/11,11,1,119.9281
YOR202W,10,12/10/11,16,13,119.9175
YOR202W,2,11/29/11,1,16,119.8984
YOR202W,3,11/19/11,14,24,119.8732
YOR202W,3,11/19/11,12,1,119.8505
YOR202W,10,12/10/11,16,10,119.8244
YOR202W,5,11/30/11,5,1,119.8228
YOR202W,14,12/11/11,16,19,119.7808
YOR202W,TS3-37,12/02/11,1,13,119.7503
YOR202W,8,11/30/11,1,7,119.7108
YOR202W,TS1-37,12/01/11,15,24,119.7016
YOR202W,9,12/09/11,16,11,119.6964
YOR202W,10,12/10/11,12,1,119.6887
YOR202W,TS1-37,12/01/11,16,5,119.6560
YOR202W,7,11/30/11,1,2,119.6226
YOR202W,12,12/09/11,8,24,119.6048
YOR202W,3,11/19/11,1,2,119.5380
YOR202W,13,12/11/11,16,15,119.4966
YOR202W,9,12/09/11,7,24,119.4937
YOR202W,3,11/19/11,7,1,119.4381
YOR202W,8,11/30/11,1,9,119.4294
YOR202W,rmkDM,06/19/12,10,24,119.4252
YOR202W,5,11/30/11,1,8,119.2671
YOR202W,TS3-37,12/02/11,1,8,119.2310
YOR202W,1,11/29/11,6,1,119.1761
YOR202W,5,11/30/11,1,7,119.1448
YOR202W,3,11/19/11,1,14,119.1422
YOR202W,rmkDM,06/19/12,16,20,119.0794
YOR202W,5,11/30/11,1,15,119.0610
YOR202W,TS4-RT,12/02/11,16,19,119.0484
YOR202W,13,12/11/11,3,24,119.0274
YOR202W,8,11/30/11,5,1,119.0070
YOR202W,1,11/29/11,16,1,118.9814
YOR202W,TS2-RT,12/01/11,1,2,118.9264
YOR202W,S2,12/11/11,12,1,118.9029
YOR202W,7,11/30/11,1,3,118.8850
YOR202W,2,11/29/11,1,3,118.8680
YOR202W,add1,4/26/12,3,1,118.8672
YOR202W,12,12/09/11,1,13,118.8243
YOR202W,8,11/30/11,9,1,118.8181
YOR202W,11,12/10/11,13,1,118.7735
YOR202W,7,11/30/11,1,5,118.7713
YOR202W,5,11/30/11,1,11,118.7580
YOR202W,8,11/30/11,1,23,118.7282
YOR202W,8,11/30/11,1,24,118.7268
YOR202W,TS3-RT,12/02/11,4,24,118.6891
YOR202W,8,11/30/11,1,17,118.6816
YOR202W,TS4-RT,12/02/11,11,24,118.6765
YOR202W,rmkDM,06/19/12,12,24,118.6179
YOR202W,2,11/29/11,14,1,118.6121
YOR202W,TS2-37,12/01/11,1,4,118.5583
YOR202W,3,11/19/11,16,24,118.5414
YOR202W,rmkDM,06/19/12,6,24,118.4950
YOR202W,5,11/30/11,1,3,118.4749
YOR202W,TS1-37,12/01/11,1,8,118.4596
YOR202W,TS1-37,12/01/11,12,1,118.4505
YOR202W,9,12/09/11,16,10,118.4399
YOR202W,TS4-RT,12/02/11,1,2,118.4278
YOR202W,3,11/19/11,14,1,118.4073
YOR202W,TS4-RT,12/02/11,1,3,118.4033
YOR202W,TS4-RT,12/02/11,11,1,118.3639
YOR202W,9,12/09/11,16,22,118.3192
YOR202W,7,11/30/11,1,11,118.3027
YOR202W,2,11/29/11,11,1,118.3025
YOR202W,6,11/30/11,15,1,118.2895
YOR202W,10,12/10/11,12,24,118.2864
YOR202W,TS1-RT,12/01/11,2,24,118.2188
YOR202W,2,11/29/11,7,1,118.2165
YOR202W,3,11/19/11,16,8,118.1970
YOR202W,3,11/19/11,3,24,118.1709
YOR202W,2,11/29/11,9,1,118.1691
YOR202W,add1,4/26/12,1,22,118.1456
YOR202W,TS3-RT,12/02/11,1,24,118.0831
YOR202W,14,12/11/11,12,24,118.0774
YOR202W,11,12/10/11,14,1,118.0686
YOR202W,TS2-RT,12/01/11,1,20,118.0141
YOR202W,14,12/11/11,13,24,118.0020
YOR202W,4,11/29/11,1,20,117.9782
YOR202W,1,11/29/11,16,9,117.9747
YOR202W,TS1-37,12/01/11,16,15,117.9695
YOR202W,S2,12/11/11,4,24,117.9649
YOR202W,7,11/30/11,16,23,117.9241
YOR202W,2,11/29/11,13,24,117.8474
YOR202W,add1,4/26/12,1,23,117.8224
YOR202W,TS4-RT,12/02/11,2,24,117.8191
YOR202W,14,12/11/11,1,19,117.7877
YOR202W,1,11/29/11,16,15,117.7830
YOR202W,TS4-RT,12/02/11,12,1,117.7795
YOR202W,S2,12/11/11,14,24,117.7595
YOR202W,4,11/29/11,11,24,117.7455
YOR202W,12,12/09/11,1,4,117.7436
YOR202W,TS4-RT,12/02/11,16,7,117.7415
YOR202W,3,11/19/11,8,24,117.7325
YOR202W,7,11/30/11,5,1,117.7324
YOR202W,4,11/29/11,13,24,117.7236
YOR202W,1,11/29/11,7,24,117.6881
YOR202W,TS4-RT,12/02/11,16,23,117.6643
YOR202W,TS4-RT,12/02/11,16,9,117.6500
YOR202W,S2,12/11/11,3,18,117.6410
YOR202W,7,11/30/11,13,24,117.6348
YOR202W,1,11/29/11,1,23,117.6155
YOR202W,14,12/11/11,8,1,117.6097
YOR202W,TS4-RT,12/02/11,13,1,117.5048
YOR202W,12,12/09/11,10,1,117.4825
