ORF,plate,date,row,col,class,proba
YBL039C,1,11/29/11,5,19,0,0.99982,0.00018
YAL019W,1,11/29/11,5,20,1,0.00000,1.00000
YBL037W,1,11/29/11,5,21,0,1.00000,0.00000
YAL018C,1,11/29/11,5,22,0,1.00000,0.00000
YBL036C,1,11/29/11,5,23,0,1.00000,0.00000
YBR058C,1,11/29/11,6,2,0,1.00000,0.00000
YBR169C,1,11/29/11,6,3,0,1.00000,0.00000
YBR057C,1,11/29/11,6,4,0,1.00000,0.00000
YBR168W,1,11/29/11,6,5,1,0.00000,1.00000
YBR056W,1,11/29/11,6,6,0,1.00000,0.00000
YBR166C,1,11/29/11,6,7,0,1.00000,0.00000
YBR054W,1,11/29/11,6,8,0,1.00000,0.00000
YBR165W,1,11/29/11,6,9,0,1.00000,0.00000
YBR053C,1,11/29/11,6,10,0,1.00000,0.00000
YBR164C,1,11/29/11,6,11,0,1.00000,0.00000
YBR052C,1,11/29/11,6,12,0,0.99925,0.00075
YBR051W,1,11/29/11,6,14,0,1.00000,0.00000
YBR162C,1,11/29/11,6,15,1,0.00251,0.99749
YBR050C,1,11/29/11,6,16,0,1.00000,0.00000
YBR161W,1,11/29/11,6,17,0,1.00000,0.00000
YBR048W,1,11/29/11,6,18,0,1.00000,0.00000
YBR159W,1,11/29/11,6,19,0,1.00000,0.00000
YBR047W,1,11/29/11,6,20,0,1.00000,0.00000
YBR158W,1,11/29/11,6,21,1,0.00113,0.99887
YBR046C,1,11/29/11,6,22,0,1.00000,0.00000
YBR157C,1,11/29/11,6,23,0,1.00000,0.00000
YAL054C,1,11/29/11,7,2,0,1.00000,0.00000
YBL064C,1,11/29/11,7,3,0,1.00000,0.00000
YAL053W,1,11/29/11,7,4,0,1.00000,0.00000
YBL063W,1,11/29/11,7,5,0,1.00000,0.00000
YAL051W,1,11/29/11,7,6,0,1.00000,0.00000
YBL062W,1,11/29/11,7,7,0,1.00000,0.00000
YAL049C,1,11/29/11,7,8,0,1.00000,0.00000
YBL061C,1,11/29/11,7,9,0,0.99999,0.00001
YAL045C,1,11/29/11,7,10,0,1.00000,0.00000
YBL060W,1,11/29/11,7,11,1,0.00000,1.00000
YAL043C-A,1,11/29/11,7,12,0,0.99685,0.00315
YBL059W,1,11/29/11,7,13,0,1.00000,0.00000
YAL042W,1,11/29/11,7,14,1,0.00000,1.00000
YBL057C,1,11/29/11,7,15,0,1.00000,0.00000
YAL040C,1,11/29/11,7,16,0,1.00000,0.00000
YBL056W,1,11/29/11,7,17,0,1.00000,0.00000
YAL037W,1,11/29/11,7,18,0,1.00000,0.00000
YBL055C,1,11/29/11,7,19,0,1.00000,0.00000
YAL036C,1,11/29/11,7,20,0,1.00000,0.00000
YBL054W,1,11/29/11,7,21,0,1.00000,0.00000
YAL034C,1,11/29/11,7,22,0,1.00000,0.00000
YBL053W,1,11/29/11,7,23,0,1.00000,0.00000
YBR071W,1,11/29/11,8,2,0,1.00000,0.00000
YBR182C,1,11/29/11,8,3,0,1.00000,0.00000
YBR069C,1,11/29/11,8,4,0,1.00000,0.00000
YBR181C,1,11/29/11,8,5,1,0.00000,1.00000
YBR068C,1,11/29/11,8,6,0,1.00000,0.00000
YBR180W,1,11/29/11,8,7,0,1.00000,0.00000
YBR178W,1,11/29/11,8,9,0,1.00000,0.00000
YBR066C,1,11/29/11,8,10,0,1.00000,0.00000
YBR177C,1,11/29/11,8,11,0,1.00000,0.00000
YBR065C,1,11/29/11,8,12,0,1.00000,0.00000
YBR176W,1,11/29/11,8,13,0,1.00000,0.00000
YBR064W,1,11/29/11,8,14,1,0.00000,1.00000
YBR175W,1,11/29/11,8,15,0,0.99894,0.00106
YBR063C,1,11/29/11,8,16,0,1.00000,0.00000
YBR174C,1,11/29/11,8,17,0,1.00000,0.00000
YBR172C,1,11/29/11,8,19,0,1.00000,0.00000
YBR061C,1,11/29/11,8,20,0,1.00000,0.00000
YBR171W,1,11/29/11,8,21,0,1.00000,0.00000
YBR059C,1,11/29/11,8,22,0,1.00000,0.00000
YBR170C,1,11/29/11,8,23,0,1.00000,0.00000
YAL066W,1,11/29/11,9,2,0,1.00000,0.00000
YBL079W,1,11/29/11,9,3,0,1.00000,0.00000
YAL065C,1,11/29/11,9,4,0,1.00000,0.00000
YBL078C,1,11/29/11,9,5,0,1.00000,0.00000
YAL064C-A,1,11/29/11,9,6,1,0.00000,1.00000
YBL075C,1,11/29/11,9,7,0,1.00000,0.00000
YAL062W,1,11/29/11,9,8,0,1.00000,0.00000
YBL072C,1,11/29/11,9,9,1,0.00018,0.99982
YAL061W,1,11/29/11,9,10,0,1.00000,0.00000
YBL071C,1,11/29/11,9,11,0,1.00000,0.00000
YAL060W,1,11/29/11,9,12,0,1.00000,0.00000
YBL070C,1,11/29/11,9,13,0,1.00000,0.00000
YAL059W,1,11/29/11,9,14,0,1.00000,0.00000
YBL069W,1,11/29/11,9,15,0,0.99991,0.00009
YAL058W,1,11/29/11,9,16,1,0.00000,1.00000
YBL068W,1,11/29/11,9,17,1,0.11459,0.88541
YAL058C-A,1,11/29/11,9,18,0,1.00000,0.00000
YBL067C,1,11/29/11,9,19,0,1.00000,0.00000
YAL056W,1,11/29/11,9,20,0,1.00000,0.00000
YBL066C,1,11/29/11,9,21,0,1.00000,0.00000
YAL055W,1,11/29/11,9,22,0,1.00000,0.00000
YBL065W,1,11/29/11,9,23,0,1.00000,0.00000
YBR090C,1,11/29/11,10,2,0,1.00000,0.00000
YBR199W,1,11/29/11,10,3,0,0.99983,0.00017
YBR084W,1,11/29/11,10,4,0,1.00000,0.00000
YBR197C,1,11/29/11,10,5,0,1.00000,0.00000
YBR084C-A,1,11/29/11,10,6,0,1.00000,0.00000
YBR195C,1,11/29/11,10,7,0,1.00000,0.00000
YBR083W,1,11/29/11,10,8,0,1.00000,0.00000
YBR194W,1,11/29/11,10,9,0,0.99998,0.00002
YBR077C,1,11/29/11,10,12,0,1.00000,0.00000
YBR188C,1,11/29/11,10,13,0,0.99812,0.00188
YBR076W,1,11/29/11,10,14,0,0.97763,0.02237
YBR187W,1,11/29/11,10,15,0,1.00000,0.00000
YBR075W,1,11/29/11,10,16,0,1.00000,0.00000
YBR186W,1,11/29/11,10,17,0,1.00000,0.00000
YBR074W,1,11/29/11,10,18,0,1.00000,0.00000
YBR185C,1,11/29/11,10,19,0,1.00000,0.00000
YBR073W,1,11/29/11,10,20,0,1.00000,0.00000
YBR184W,1,11/29/11,10,21,0,1.00000,0.00000
YBR072W,1,11/29/11,10,22,0,1.00000,0.00000
YBR183W,1,11/29/11,10,23,0,1.00000,0.00000
YAR027W,1,11/29/11,11,2,0,1.00000,0.00000
YAR023C,1,11/29/11,11,4,0,1.00000,0.00000
YBL091C-A,1,11/29/11,11,5,0,1.00000,0.00000
YAR020C,1,11/29/11,11,6,0,1.00000,0.00000
YBL091C,1,11/29/11,11,7,0,1.00000,0.00000
YAR018C,1,11/29/11,11,8,1,0.00114,0.99886
YBL089W,1,11/29/11,11,9,0,1.00000,0.00000
YAR015W,1,11/29/11,11,10,1,0.00000,1.00000
YBL088C,1,11/29/11,11,11,0,1.00000,0.00000
YAR014C,1,11/29/11,11,12,1,0.00000,1.00000
YBL087C,1,11/29/11,11,13,0,1.00000,0.00000
YAR003W,1,11/29/11,11,14,0,1.00000,0.00000
YBL086C,1,11/29/11,11,15,0,1.00000,0.00000
YAR002W,1,11/29/11,11,16,0,1.00000,0.00000
YBL085W,1,11/29/11,11,17,0,1.00000,0.00000
YAR002C-A,1,11/29/11,11,18,0,1.00000,0.00000
YBL083C,1,11/29/11,11,19,0,1.00000,0.00000
YAL068C,1,11/29/11,11,20,0,1.00000,0.00000
YBL082C,1,11/29/11,11,21,0,1.00000,0.00000
YAL067C,1,11/29/11,11,22,0,1.00000,0.00000
YBL081W,1,11/29/11,11,23,0,1.00000,0.00000
YBR104W,1,11/29/11,12,2,0,1.00000,0.00000
YBR212W,1,11/29/11,12,3,0,1.00000,0.00000
YBR103W,1,11/29/11,12,4,0,1.00000,0.00000
YBR210W,1,11/29/11,12,5,0,1.00000,0.00000
YBR101C,1,11/29/11,12,6,0,1.00000,0.00000
YBR209W,1,11/29/11,12,7,0,1.00000,0.00000
YBR100W,1,11/29/11,12,8,0,1.00000,0.00000
YBR208C,1,11/29/11,12,9,1,0.00000,1.00000
YBR099C,1,11/29/11,12,10,0,1.00000,0.00000
YBR207W,1,11/29/11,12,11,0,1.00000,0.00000
YBR098W,1,11/29/11,12,12,1,0.00000,1.00000
YBR206W,1,11/29/11,12,13,0,1.00000,0.00000
YBR205W,1,11/29/11,12,15,0,1.00000,0.00000
YBR094W,1,11/29/11,12,16,0,1.00000,0.00000
YBR204C,1,11/29/11,12,17,0,1.00000,0.00000
YBR093C,1,11/29/11,12,18,0,0.57151,0.42849
YBR203W,1,11/29/11,12,19,0,1.00000,0.00000
YBR092C,1,11/29/11,12,20,0,1.00000,0.00000
YBR201W,1,11/29/11,12,21,0,1.00000,0.00000
YBR090C-A,1,11/29/11,12,22,0,1.00000,0.00000
YAR047C,1,11/29/11,13,2,0,1.00000,0.00000
YBR001C,1,11/29/11,13,3,0,1.00000,0.00000
YAR044W,1,11/29/11,13,4,0,1.00000,0.00000
YBL107C,1,11/29/11,13,5,0,1.00000,0.00000
YAR043C,1,11/29/11,13,6,0,1.00000,0.00000
YBL106C,1,11/29/11,13,7,0,1.00000,0.00000
YAR042W,1,11/29/11,13,8,0,1.00000,0.00000
YBL104C,1,11/29/11,13,9,0,1.00000,0.00000
YAR040C,1,11/29/11,13,10,0,1.00000,0.00000
YBL103C,1,11/29/11,13,11,0,1.00000,0.00000
YAR037W,1,11/29/11,13,12,0,1.00000,0.00000
YBL102W,1,11/29/11,13,13,0,1.00000,0.00000
YAR035W,1,11/29/11,13,14,0,1.00000,0.00000
YBL101C,1,11/29/11,13,15,0,1.00000,0.00000
YAR031W,1,11/29/11,13,16,0,1.00000,0.00000
YBL100C,1,11/29/11,13,17,0,1.00000,0.00000
YAR030C,1,11/29/11,13,18,0,1.00000,0.00000
YBL098W,1,11/29/11,13,19,0,1.00000,0.00000
YAR029W,1,11/29/11,13,20,0,1.00000,0.00000
YBL096C,1,11/29/11,13,21,0,1.00000,0.00000
YAR028W,1,11/29/11,13,22,0,1.00000,0.00000
YBL095W,1,11/29/11,13,23,0,1.00000,0.00000
YBR121C,1,11/29/11,14,2,0,1.00000,0.00000
YBR223C,1,11/29/11,14,3,0,0.88819,0.11181
YBR119W,1,11/29/11,14,4,0,1.00000,0.00000
YBR222C,1,11/29/11,14,5,0,1.00000,0.00000
YBR116C,1,11/29/11,14,6,0,1.00000,0.00000
YBR221C,1,11/29/11,14,7,1,0.48755,0.51245
YBR220C,1,11/29/11,14,9,0,1.00000,0.00000
YBR114W,1,11/29/11,14,10,0,1.00000,0.00000
YBR219C,1,11/29/11,14,11,0,1.00000,0.00000
YBR113W,1,11/29/11,14,12,0,1.00000,0.00000
YBR218C,1,11/29/11,14,13,1,0.00000,1.00000
YBR111C,1,11/29/11,14,14,0,1.00000,0.00000
YBR217W,1,11/29/11,14,15,0,1.00000,0.00000
YBR108W,1,11/29/11,14,16,0,1.00000,0.00000
YBR216C,1,11/29/11,14,17,0,1.00000,0.00000
YBR107C,1,11/29/11,14,18,0,1.00000,0.00000
YBR215W,1,11/29/11,14,19,1,0.22678,0.77322
YBR106W,1,11/29/11,14,20,1,0.00000,1.00000
YBR105C,1,11/29/11,14,22,0,1.00000,0.00000
YBL015W,1,11/29/11,15,2,0,1.00000,0.00000
YBR016W,1,11/29/11,15,3,0,1.00000,0.00000
YBL013W,1,11/29/11,15,4,0,1.00000,0.00000
YBR015C,1,11/29/11,15,5,0,1.00000,0.00000
YBL011W,1,11/29/11,15,6,1,0.00001,0.99999
YBR014C,1,11/29/11,15,7,0,1.00000,0.00000
YBL010C,1,11/29/11,15,8,0,1.00000,0.00000
YBR013C,1,11/29/11,15,9,0,1.00000,0.00000
YBL009W,1,11/29/11,15,10,0,1.00000,0.00000
YBR012C,1,11/29/11,15,11,0,1.00000,0.00000
YBL008W,1,11/29/11,15,12,0,1.00000,0.00000
YBR010W,1,11/29/11,15,13,0,1.00000,0.00000
YBR009C,1,11/29/11,15,15,0,1.00000,0.00000
YBL005W,1,11/29/11,15,16,0,1.00000,0.00000
YBR008C,1,11/29/11,15,17,0,1.00000,0.00000
YBL003C,1,11/29/11,15,18,0,1.00000,0.00000
YBR007C,1,11/29/11,15,19,0,1.00000,0.00000
YBL001C,1,11/29/11,15,20,0,1.00000,0.00000
YBR006W,1,11/29/11,15,21,0,1.00000,0.00000
YAR050W,1,11/29/11,15,22,0,1.00000,0.00000
YBR005W,1,11/29/11,15,23,0,1.00000,0.00000
YCR076C,2,11/29/11,2,2,0,1.00000,0.00000
YCR075C,2,11/29/11,2,4,0,1.00000,0.00000
YDL089W,2,11/29/11,2,5,0,1.00000,0.00000
YCR073W-A,2,11/29/11,2,6,0,1.00000,0.00000
YDL088C,2,11/29/11,2,7,0,1.00000,0.00000
YCR073C,2,11/29/11,2,8,0,1.00000,0.00000
YDL086W,2,11/29/11,2,9,0,1.00000,0.00000
YCR071C,2,11/29/11,2,10,1,0.00004,0.99996
YDL085W,2,11/29/11,2,11,0,1.00000,0.00000
YCR069W,2,11/29/11,2,12,0,1.00000,0.00000
YDL083C,2,11/29/11,2,13,0,1.00000,0.00000
YCR068W,2,11/29/11,2,14,0,1.00000,0.00000
YDL082W,2,11/29/11,2,15,1,0.00000,1.00000
YCR067C,2,11/29/11,2,16,0,1.00000,0.00000
YDL081C,2,11/29/11,2,17,0,0.99918,0.00082
YCR065W,2,11/29/11,2,18,0,1.00000,0.00000
YDL080C,2,11/29/11,2,19,0,1.00000,0.00000
YDL079C,2,11/29/11,2,21,0,1.00000,0.00000
YCR062W,2,11/29/11,2,22,0,1.00000,0.00000
YDL078C,2,11/29/11,2,23,0,1.00000,0.00000
YBR235W,2,11/29/11,3,2,0,0.98022,0.01978
YCL036W,2,11/29/11,3,3,0,1.00000,0.00000
YBR233W,2,11/29/11,3,4,0,1.00000,0.00000
YCL035C,2,11/29/11,3,5,0,1.00000,0.00000
YBR232C,2,11/29/11,3,6,0,1.00000,0.00000
YCL034W,2,11/29/11,3,7,0,1.00000,0.00000
YCL033C,2,11/29/11,3,9,0,1.00000,0.00000
YBR230C,2,11/29/11,3,10,0,1.00000,0.00000
YCL032W,2,11/29/11,3,11,1,0.00000,1.00000
YBR229C,2,11/29/11,3,12,1,0.01179,0.98821
YBR228W,2,11/29/11,3,14,0,1.00000,0.00000
YCL029C,2,11/29/11,3,15,0,0.99975,0.00025
YBR227C,2,11/29/11,3,16,0,1.00000,0.00000
YCL028W,2,11/29/11,3,17,0,1.00000,0.00000
YBR226C,2,11/29/11,3,18,0,1.00000,0.00000
YCL027W,2,11/29/11,3,19,1,0.00000,1.00000
YBR225W,2,11/29/11,3,20,0,1.00000,0.00000
YCL026C-A,2,11/29/11,3,21,0,1.00000,0.00000
YBR224W,2,11/29/11,3,22,0,1.00000,0.00000
YCL026C,2,11/29/11,3,23,0,1.00000,0.00000
YCR089W,2,11/29/11,4,2,0,1.00000,0.00000
YDL110C,2,11/29/11,4,3,0,1.00000,0.00000
YCR088W,2,11/29/11,4,4,0,1.00000,0.00000
YDL109C,2,11/29/11,4,5,0,1.00000,0.00000
YCR087W,2,11/29/11,4,6,0,1.00000,0.00000
YDL106C,2,11/29/11,4,7,0,1.00000,0.00000
YCR087C-A,2,11/29/11,4,8,0,1.00000,0.00000
YDL104C,2,11/29/11,4,9,0,1.00000,0.00000
YCR086W,2,11/29/11,4,10,0,1.00000,0.00000
YDL100C,2,11/29/11,4,11,0,1.00000,0.00000
YCR085W,2,11/29/11,4,12,0,1.00000,0.00000
YDL099W,2,11/29/11,4,13,0,0.99825,0.00175
YCR083W,2,11/29/11,4,14,0,1.00000,0.00000
YDL096C,2,11/29/11,4,15,0,1.00000,0.00000
YCR082W,2,11/29/11,4,16,0,1.00000,0.00000
YDL095W,2,11/29/11,4,17,0,1.00000,0.00000
YDL094C,2,11/29/11,4,19,0,1.00000,0.00000
YCR079W,2,11/29/11,4,20,0,1.00000,0.00000
YDL093W,2,11/29/11,4,21,0,1.00000,0.00000
YDL091C,2,11/29/11,4,23,0,1.00000,0.00000
YBR250W,2,11/29/11,5,2,0,1.00000,0.00000
YCL049C,2,11/29/11,5,3,0,1.00000,0.00000
YBR249C,2,11/29/11,5,4,0,0.99997,0.00003
YCL048W,2,11/29/11,5,5,0,1.00000,0.00000
YCL047C,2,11/29/11,5,7,0,1.00000,0.00000
YBR246W,2,11/29/11,5,8,1,0.42886,0.57114
YCL046W,2,11/29/11,5,9,0,1.00000,0.00000
YBR245C,2,11/29/11,5,10,0,0.99998,0.00002
YCL045C,2,11/29/11,5,11,0,1.00000,0.00000
YBR244W,2,11/29/11,5,12,0,1.00000,0.00000
YCL044C,2,11/29/11,5,13,0,1.00000,0.00000
YCL042W,2,11/29/11,5,15,0,1.00000,0.00000
YBR241C,2,11/29/11,5,16,0,1.00000,0.00000
YCL040W,2,11/29/11,5,17,0,0.99984,0.00016
YBR240C,2,11/29/11,5,18,0,1.00000,0.00000
YCL039W,2,11/29/11,5,19,0,1.00000,0.00000
YBR239C,2,11/29/11,5,20,0,1.00000,0.00000
YCL038C,2,11/29/11,5,21,0,1.00000,0.00000
YBR238C,2,11/29/11,5,22,0,1.00000,0.00000
YCR105W,2,11/29/11,6,2,0,1.00000,0.00000
YDL125C,2,11/29/11,6,3,0,1.00000,0.00000
YCR102W-A,2,11/29/11,6,4,0,1.00000,0.00000
YDL124W,2,11/29/11,6,5,0,1.00000,0.00000
YCR102C,2,11/29/11,6,6,0,1.00000,0.00000
YDL123W,2,11/29/11,6,7,0,1.00000,0.00000
YCR101C,2,11/29/11,6,8,0,1.00000,0.00000
YDL122W,2,11/29/11,6,9,0,1.00000,0.00000
YCR100C,2,11/29/11,6,10,0,1.00000,0.00000
YCR099C,2,11/29/11,6,12,0,1.00000,0.00000
YDL119C,2,11/29/11,6,13,1,0.00000,1.00000
YCR098C,2,11/29/11,6,14,0,1.00000,0.00000
YDL118W,2,11/29/11,6,15,0,1.00000,0.00000
YCR095C,2,11/29/11,6,16,0,1.00000,0.00000
YDL117W,2,11/29/11,6,17,0,1.00000,0.00000
YCR092C,2,11/29/11,6,18,0,1.00000,0.00000
YDL114W,2,11/29/11,6,19,1,0.00000,1.00000
YCR091W,2,11/29/11,6,20,0,1.00000,0.00000
YDL113C,2,11/29/11,6,21,0,1.00000,0.00000
YCR090C,2,11/29/11,6,22,0,1.00000,0.00000
YDL112W,2,11/29/11,6,23,0,1.00000,0.00000
YBR269C,2,11/29/11,7,2,0,1.00000,0.00000
YCL069W,2,11/29/11,7,3,0,1.00000,0.00000
YCL064C,2,11/29/11,7,5,0,1.00000,0.00000
YBR266C,2,11/29/11,7,6,1,0.00058,0.99942
YCL063W,2,11/29/11,7,7,1,0.00000,1.00000
YBR264C,2,11/29/11,7,8,0,0.99976,0.00024
YCL062W,2,11/29/11,7,9,1,0.00000,1.00000
YBR263W,2,11/29/11,7,10,0,1.00000,0.00000
YCL061C,2,11/29/11,7,11,0,1.00000,0.00000
YBR262C,2,11/29/11,7,12,1,0.00000,1.00000
YCL060C,2,11/29/11,7,13,0,1.00000,0.00000
YCL057W,2,11/29/11,7,15,0,1.00000,0.00000
YBR260C,2,11/29/11,7,16,1,0.00854,0.99146
YCL056C,2,11/29/11,7,17,0,1.00000,0.00000
YBR259W,2,11/29/11,7,18,0,1.00000,0.00000
YCL055W,2,11/29/11,7,19,0,1.00000,0.00000
YBR258C,2,11/29/11,7,20,0,1.00000,0.00000
YCL051W,2,11/29/11,7,21,0,1.00000,0.00000
YBR255W,2,11/29/11,7,22,0,0.99995,0.00005
YCL050C,2,11/29/11,7,23,0,1.00000,0.00000
YDL020C,2,11/29/11,8,2,1,0.00000,1.00000
YDL135C,2,11/29/11,8,3,0,1.00000,0.00000
YDL019C,2,11/29/11,8,4,0,1.00000,0.00000
YDL134C-A,2,11/29/11,8,5,0,1.00000,0.00000
YDL018C,2,11/29/11,8,6,0,1.00000,0.00000
YDL013W,2,11/29/11,8,8,0,1.00000,0.00000
YDL133W,2,11/29/11,8,9,0,1.00000,0.00000
YDL012C,2,11/29/11,8,10,0,1.00000,0.00000
YDL133C-A,2,11/29/11,8,11,1,0.02745,0.97255
YDL011C,2,11/29/11,8,12,0,1.00000,0.00000
YDL131W,2,11/29/11,8,13,0,1.00000,0.00000
YDL010W,2,11/29/11,8,14,0,1.00000,0.00000
YDL130W-A,2,11/29/11,8,15,0,1.00000,0.00000
YDL006W,2,11/29/11,8,16,1,0.00000,1.00000
YDL002C,2,11/29/11,8,18,0,1.00000,0.00000
YDL129W,2,11/29/11,8,19,0,1.00000,0.00000
YDL128W,2,11/29/11,8,21,0,1.00000,0.00000
YCR106W,2,11/29/11,8,22,0,0.99999,0.00001
YDL127W,2,11/29/11,8,23,0,1.00000,0.00000
YBR281C,2,11/29/11,9,2,0,1.00000,0.00000
YCR011C,2,11/29/11,9,3,0,1.00000,0.00000
YBR280C,2,11/29/11,9,4,0,1.00000,0.00000
YCR010C,2,11/29/11,9,5,0,1.00000,0.00000
YBR278W,2,11/29/11,9,6,0,1.00000,0.00000
YCR009C,2,11/29/11,9,7,0,1.00000,0.00000
YBR277C,2,11/29/11,9,8,0,1.00000,0.00000
YCR008W,2,11/29/11,9,9,1,0.00011,0.99989
YBR276C,2,11/29/11,9,10,1,0.00000,1.00000
YCR007C,2,11/29/11,9,11,0,1.00000,0.00000
YCR006C,2,11/29/11,9,13,0,1.00000,0.00000
YCR005C,2,11/29/11,9,15,0,1.00000,0.00000
YCR001W,2,11/29/11,9,17,0,1.00000,0.00000
YBR272C,2,11/29/11,9,18,0,1.00000,0.00000
YCL076W,2,11/29/11,9,19,0,1.00000,0.00000
YBR271W,2,11/29/11,9,20,0,1.00000,0.00000
YCL075W,2,11/29/11,9,21,0,1.00000,0.00000
YBR270C,2,11/29/11,9,22,0,1.00000,0.00000
YCL074W,2,11/29/11,9,23,0,1.00000,0.00000
YDL038C,2,11/29/11,10,2,0,1.00000,0.00000
YDL157C,2,11/29/11,10,3,0,1.00000,0.00000
YDL037C,2,11/29/11,10,4,0,1.00000,0.00000
YDL156W,2,11/29/11,10,5,0,1.00000,0.00000
YDL036C,2,11/29/11,10,6,0,1.00000,0.00000
YDL155W,2,11/29/11,10,7,0,1.00000,0.00000
YDL035C,2,11/29/11,10,8,0,1.00000,0.00000
YDL154W,2,11/29/11,10,9,0,1.00000,0.00000
YDL034W,2,11/29/11,10,10,0,1.00000,0.00000
YDL149W,2,11/29/11,10,11,0,1.00000,0.00000
YDL033C,2,11/29/11,10,12,0,1.00000,0.00000
YDL146W,2,11/29/11,10,13,0,1.00000,0.00000
YDL027C,2,11/29/11,10,14,0,1.00000,0.00000
YDL144C,2,11/29/11,10,15,0,1.00000,0.00000
YDL026W,2,11/29/11,10,16,0,1.00000,0.00000
YDL142C,2,11/29/11,10,17,0,1.00000,0.00000
YDL025C,2,11/29/11,10,18,0,1.00000,0.00000
YDL138W,2,11/29/11,10,19,0,1.00000,0.00000
YDL024C,2,11/29/11,10,20,0,1.00000,0.00000
YDL137W,2,11/29/11,10,21,0,1.00000,0.00000
YDL023C,2,11/29/11,10,22,0,0.99886,0.00114
YDL136W,2,11/29/11,10,23,0,1.00000,0.00000
YBR293W,2,11/29/11,11,2,0,1.00000,0.00000
YCR024C-A,2,11/29/11,11,3,0,1.00000,0.00000
YBR292C,2,11/29/11,11,4,0,1.00000,0.00000
YCR023C,2,11/29/11,11,5,0,1.00000,0.00000
YBR291C,2,11/29/11,11,6,1,0.00000,1.00000
YCR022C,2,11/29/11,11,7,0,1.00000,0.00000
YBR290W,2,11/29/11,11,8,0,1.00000,0.00000
YCR021C,2,11/29/11,11,9,0,1.00000,0.00000
YCR020C-A,2,11/29/11,11,11,0,1.00000,0.00000
YBR288C,2,11/29/11,11,12,0,1.00000,0.00000
YCR020C,2,11/29/11,11,13,0,1.00000,0.00000
YBR287W,2,11/29/11,11,14,0,1.00000,0.00000
YCR019W,2,11/29/11,11,15,0,1.00000,0.00000
YBR286W,2,11/29/11,11,16,0,1.00000,0.00000
YCR017C,2,11/29/11,11,17,0,1.00000,0.00000
YBR285W,2,11/29/11,11,18,0,1.00000,0.00000
YCR016W,2,11/29/11,11,19,0,1.00000,0.00000
YBR284W,2,11/29/11,11,20,0,1.00000,0.00000
YCR015C,2,11/29/11,11,21,0,1.00000,0.00000
YBR283C,2,11/29/11,11,22,0,1.00000,0.00000
YCR014C,2,11/29/11,11,23,0,1.00000,0.00000
YDL054C,2,11/29/11,12,2,0,1.00000,0.00000
YDL173W,2,11/29/11,12,3,0,1.00000,0.00000
YDL053C,2,11/29/11,12,4,0,1.00000,0.00000
YDL172C,2,11/29/11,12,5,0,1.00000,0.00000
YDL171C,2,11/29/11,12,7,0,1.00000,0.00000
YDL052C,2,11/29/11,12,8,0,1.00000,0.00000
YDL170W,2,11/29/11,12,9,0,1.00000,0.00000
YDL051W,2,11/29/11,12,10,0,1.00000,0.00000
YDL169C,2,11/29/11,12,11,0,1.00000,0.00000
YDL048C,2,11/29/11,12,12,0,1.00000,0.00000
YDL168W,2,11/29/11,12,13,0,1.00000,0.00000
YDL050C,2,11/29/11,12,14,0,1.00000,0.00000
YDL167C,2,11/29/11,12,15,0,1.00000,0.00000
YDL046W,2,11/29/11,12,16,0,0.99997,0.00003
YDL162C,2,11/29/11,12,17,0,1.00000,0.00000
YDL161W,2,11/29/11,12,19,0,1.00000,0.00000
YDL040C,2,11/29/11,12,20,0,1.00000,0.00000
YDL039C,2,11/29/11,12,22,0,1.00000,0.00000
YCL006C,2,11/29/11,13,2,0,1.00000,0.00000
YCR037C,2,11/29/11,13,3,0,1.00000,0.00000
YCL002C,2,11/29/11,13,4,0,1.00000,0.00000
YCR036W,2,11/29/11,13,5,0,1.00000,0.00000
YCL001W-A,2,11/29/11,13,6,0,0.81840,0.18160
YCR034W,2,11/29/11,13,7,0,1.00000,0.00000
YCL001W,2,11/29/11,13,8,0,1.00000,0.00000
YCR033W,2,11/29/11,13,9,0,1.00000,0.00000
YBR300C,2,11/29/11,13,12,0,0.90610,0.09390
YCR031C,2,11/29/11,13,13,0,1.00000,0.00000
YBR298C,2,11/29/11,13,14,1,0.00001,0.99999
YCR030C,2,11/29/11,13,15,0,1.00000,0.00000
YBR297W,2,11/29/11,13,16,0,1.00000,0.00000
YCR028C-A,2,11/29/11,13,17,0,1.00000,0.00000
YBR296C,2,11/29/11,13,18,0,1.00000,0.00000
YCR027C,2,11/29/11,13,19,0,1.00000,0.00000
YBR295W,2,11/29/11,13,20,0,1.00000,0.00000
YCR026C,2,11/29/11,13,21,0,1.00000,0.00000
YBR294W,2,11/29/11,13,22,0,1.00000,0.00000
YCR025C,2,11/29/11,13,23,0,1.00000,0.00000
YDL077C,2,11/29/11,14,2,0,1.00000,0.00000
YDL184C,2,11/29/11,14,3,0,1.00000,0.00000
YDL076C,2,11/29/11,14,4,0,1.00000,0.00000
YDL183C,2,11/29/11,14,5,0,1.00000,0.00000
YDL074C,2,11/29/11,14,6,1,0.00024,0.99976
YDL182W,2,11/29/11,14,7,0,1.00000,0.00000
YDL071C,2,11/29/11,14,8,0,1.00000,0.00000
YDL181W,2,11/29/11,14,9,0,1.00000,0.00000
YDL070W,2,11/29/11,14,10,0,1.00000,0.00000
YDL180W,2,11/29/11,14,11,1,0.09461,0.90539
YDL066W,2,11/29/11,14,12,0,1.00000,0.00000
YDL179W,2,11/29/11,14,13,0,1.00000,0.00000
